DATAFLOW,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1970,62545,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1971,64307,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1972,61814,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1973,64094,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1974,65492,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1975,68229,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1976,68405,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1977,68955,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1978,73079,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1979,72124,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1980,76729,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1981,76500,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1982,76220,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1983,78651,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1984,78239,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1985,78034,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1986,77059,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1987,74917,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1988,73339,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1989,76521,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1990,76936,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1991,76762,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1992,79633,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1993,80498,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1994,78654,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1995,77344,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1996,74827,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1997,73278,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1998,74300,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,1999,74641,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2000,70475,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2001,68389,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2002,68837,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2003,70016,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2004,68381,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2005,69781,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2006,67851,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2007,68241,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2008,66269,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2009,66324,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2010,65137,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2011,63883,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2012,63504,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2013,61820,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2014,61998,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2015,63475,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2016,62673,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2017,64171,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2018,64139,
ESTAT:DEMO_GIND(1.0),A,MDEATH,HU,2019,63018,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1960,17484,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1961,18750,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1962,18355,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1963,18199,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1964,17630,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1965,17965,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1966,19148,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1967,17035,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1968,18031,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1969,18340,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1970,18447,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1971,17357,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1972,18731,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1973,18689,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1974,18923,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1975,18077,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1976,18465,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1977,18297,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1978,18442,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1979,18693,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1980,18230,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1981,18068,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1982,17755,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1983,18026,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1984,17485,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1985,18201,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1986,18313,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1987,17002,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1988,16980,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1989,17058,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1990,16828,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1991,16603,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1992,16516,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1993,17035,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1994,16338,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1995,17075,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1996,16672,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1997,16501,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1998,16553,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,1999,16961,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2000,16192,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2001,15691,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2002,15390,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2003,14882,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2004,14801,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2005,14412,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2006,14605,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2007,14391,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2008,14457,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2009,14727,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2010,14334,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2011,14492,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2012,14945,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2013,14958,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2014,14897,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2015,15228,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2016,15620,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2017,15425,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2018,16045,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IE,2019,16122,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1960,585,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1961,679,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1962,649,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1963,729,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1964,723,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1965,695,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1966,777,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1967,766,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1968,737,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1969,787,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1970,818,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1971,847,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1972,791,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1973,830,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1974,861,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1975,809,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1976,764,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1977,805,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1978,786,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1979,822,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1980,875,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1981,921,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1982,854,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1983,952,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1984,853,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1985,886,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1986,856,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1987,928,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1988,969,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1989,886,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1990,910,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1991,1006,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1992,875,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1993,874,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1994,899,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1995,983,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1996,992,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1997,987,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1998,939,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,1999,964,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2000,910,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2001,924,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2002,935,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2003,901,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2004,963,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2005,945,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2006,959,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2007,1002,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2008,982,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2009,1033,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2010,1065,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2011,999,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2012,953,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2013,1091,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2014,1050,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2015,1064,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2016,1197,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2017,1124,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2018,1139,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IS,2019,1157,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1960,255291,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1961,250098,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1962,270730,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1963,274803,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1964,262282,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1965,275437,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1966,265056,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1967,270768,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1968,282400,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1969,288594,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1970,276663,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1971,278093,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1972,279192,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1973,289377,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1974,282883,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1975,294941,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1976,293078,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1977,291339,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1978,289269,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1979,287633,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1980,294455,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1981,289251,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1982,282597,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1983,295853,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1984,282004,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1985,286799,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1986,284788,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1987,279120,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1988,281149,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1989,277597,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1990,280664,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1991,286382,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1992,281335,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1993,283427,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1994,284895,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1995,284764,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1996,282480,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1997,282393,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1998,286324,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,1999,280651,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2000,277884,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2001,274771,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2002,278300,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2003,288872,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2004,273514,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2005,279849,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2006,275748,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2007,279792,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2008,285483,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2009,287855,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2010,286094,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2011,287596,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2012,295255,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2013,290354,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2014,289180,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2015,307964,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2016,295775,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2017,309505,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2018,302495,
ESTAT:DEMO_GIND(1.0),A,MDEATH,IT,2019,303652,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1960,72,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1961,76,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1962,87,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1963,88,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1964,78,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1965,91,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1966,85,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1967,85,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1968,92,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1969,99,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1970,93,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1971,109,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1972,88,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1973,105,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1974,79,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1975,99,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1976,107,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1977,88,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1978,102,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1979,104,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1980,88,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1981,93,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1982,87,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1983,87,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1984,96,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1985,98,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1986,102,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1987,98,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1988,107,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1989,93,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1990,107,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1991,96,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1992,108,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1993,92,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1994,100,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1995,105,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1996,129,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1997,125,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1998,117,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,1999,111,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2000,121,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2001,112,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2002,109,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2003,103,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2004,105,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2005,113,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2006,105,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2007,115,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2008,104,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2009,115,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2010,115,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2011,126,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2012,116,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2013,123,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2014,121,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2015,122,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2016,142,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2017,127,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2018,143,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LI,2019,129,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1960,10705,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1961,11210,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1962,12309,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1963,11726,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1964,11029,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1965,11739,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1966,12005,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1967,12582,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1968,13106,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1969,13918,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1970,14483,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1971,14036,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1972,15145,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1973,15039,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1974,15359,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1975,16342,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1976,16760,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1977,17251,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1978,17838,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1979,18466,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1980,18892,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1981,18862,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1982,18640,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1983,19160,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1984,20214,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1985,20284,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1986,18002,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1987,18614,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1988,19059,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1989,19678,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1990,20605,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1991,21728,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1992,22164,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1993,24792,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1994,25334,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1995,24283,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1996,22848,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1997,21602,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1998,21193,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,1999,20972,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2000,20408,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2001,21571,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2002,21816,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2003,21859,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2004,21867,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2005,23384,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2006,23809,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2007,24683,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2008,22918,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2009,21828,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2010,21536,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2011,20944,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2012,20691,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2013,20789,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2014,20110,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2015,20529,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2016,20328,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2017,19286,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2018,19024,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LT,2019,18493,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1960,2025,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1961,1970,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1962,2234,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1963,2131,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1964,2184,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1965,2255,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1966,2237,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1967,2300,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1968,2210,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1969,2310,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1970,2288,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1971,2406,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1972,2237,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1973,2349,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1974,2314,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1975,2328,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1976,2423,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1977,2251,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1978,2263,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1979,2133,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1980,2109,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1981,2137,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1982,2176,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1983,2145,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1984,2123,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1985,2094,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1986,2087,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1987,2047,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1988,2031,
ESTAT:DEMO_GIND(1.0),A,MDEATH,LU,1989,1999,
