DATAFLOW,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,1998,20.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,1999,19.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2000,17.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2001,15.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2002,15.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2003,15.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2004,16.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2005,17.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2006,16.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2007,15.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2008,15.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2009,18.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2010,19.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2011,20.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2012,21.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2013,22.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2014,20.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2015,19.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2016,17.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2017,16.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2018,14.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU15,2019,13.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2000,21.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2001,20.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2002,20.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2003,20.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2004,20.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2005,20.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2006,19.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2007,16.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2008,16.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2009,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2010,20.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2011,21.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2012,23.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2013,24.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2014,23.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2015,21.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2016,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2017,17.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2018,15.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2019,14.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU27_2020,2020,16.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2000,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2001,18.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2002,18.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2003,18.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2004,18.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2005,19.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2006,17.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2007,16.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2008,15.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2009,18.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2010,20.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2011,21.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2012,22.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2013,22.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2014,21.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2015,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2016,17.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2017,16.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2018,14.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,EU28,2019,13.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,1996,31.6,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,1997,28.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,1998,24.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,1999,22.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2000,21.7,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2001,20.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2002,20.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2003,21.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2004,19.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2005,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2006,18.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2007,16.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2008,15.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2009,19.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2010,19.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2011,18.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2012,18.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2013,17.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2014,18.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2015,19.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2016,18.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2017,19.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2018,16.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2019,15.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FI,2020,19.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2003,19.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2004,21.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2005,22.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2006,23.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2007,20.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2008,18.9,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2009,22.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2010,23.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2011,23.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2012,23.9,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2013,25.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2014,23.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2015,23.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2016,24.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2017,21.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2018,19.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2019,18.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FR,2020,19.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1992,25.6,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1993,28.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1994,30.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1995,30.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1996,30.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1997,29.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1998,28.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,1999,25.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2000,21.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2001,20.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2002,19.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2003,18.6,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2004,20.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2005,21.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2006,22.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2007,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2008,18.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2009,21.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2010,23.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2011,22.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2012,23.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2013,24.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2014,22.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2015,22.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2016,23.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2017,20.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2018,19.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2019,17.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,FX,2020,19.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2000,39.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2001,41.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2002,37.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2003,37.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2004,37.6,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2005,35.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2006,31.6,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2007,29.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2008,28.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2009,27.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2010,33.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2011,36.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2012,42.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2013,50.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2014,46.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2015,43.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2016,31.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2017,27.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2018,29.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2019,19.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HR,2020,25.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,1997,14.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,1998,13.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,1999,11.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2000,10.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2001,10.0,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2002,11.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2003,12.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2004,14.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2005,19.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2006,19.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2007,18.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2008,20.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2009,24.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2010,24.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2011,24.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2012,27.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2013,27.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2014,20.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2015,16.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2016,12.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2017,12.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2018,10.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2019,10.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,HU,2020,14.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1993,21.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1994,19.9,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1995,17.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1996,16.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1997,14.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1998,10.9,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,1999,8.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2000,6.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2001,6.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2002,7.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2003,7.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2004,8.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2005,7.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2006,8.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2007,7.9,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2008,10.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2009,16.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2010,20.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2011,22.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2012,23.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2013,22.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2014,19.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2015,16.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2016,13.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2017,12.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2018,12.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2019,10.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IE,2020,15.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2003,7.2,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2004,6.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2005,6.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2006,7.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2007,6.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2008,7.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2009,12.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2010,14.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2011,10.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2012,12.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2013,7.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2014,6.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2015,6.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2016,6.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2017,7.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2018,5.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2019,5.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IS,2020,9.0,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1993,34.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1994,35.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1995,37.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1996,39.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1997,39.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1998,39.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,1999,37.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2000,35.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2001,32.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2002,31.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2003,30.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2004,27.2,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2005,27.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2006,25.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2007,23.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2008,24.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2009,28.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2010,29.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2011,32.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2012,37.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2013,41.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2014,44.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2015,42.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2016,39.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2017,37.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2018,34.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2019,31.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,IT,2020,31.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,1997,18.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,1998,19.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,1999,23.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2000,27.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2001,25.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2002,23.0,bu
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2003,28.1,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2004,22.2,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2005,15.5,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2007,10.4,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2008,13.9,u
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2009,22.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2010,31.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2011,29.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2012,22.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2013,20.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2014,18.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2015,16.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2016,12.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2017,11.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2018,10.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2019,9.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LT,2020,17.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1993,5.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1994,6.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1995,7.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1996,7.9,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1997,8.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1998,8.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,1999,8.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2000,8.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2001,8.5,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2002,10.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2003,12.2,bu
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2004,22.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2005,16.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_ACT,F,LU,2006,15.2,u
