DATAFLOW,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1995,299,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1996,211,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1997,208,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1998,176,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1999,203,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2000,180,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2001,202,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2002,195,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2003,202,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2004,191,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2005,174,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2006,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,2007,143,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1993,38,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1994,33,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1995,42,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1996,43,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1997,38,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1998,38,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,1999,33,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2000,48,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2001,37,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2002,46,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2003,51,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2004,36,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2005,33,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2006,33,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NO,2007,30,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1993,898,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1994,915,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1995,854,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1996,873,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1997,807,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1998,759,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,1999,741,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2000,855,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2001,776,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2002,716,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2003,663,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2004,633,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2005,555,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2006,490,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PL,2007,525,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1994,143,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1995,109,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1996,106,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1997,114,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1998,125,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,1999,109,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2000,116,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2001,105,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2002,119,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2003,149,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2004,144,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2005,135,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2006,155,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,PT,2007,185,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1993,722,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1994,749,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1995,758,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1996,722,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1997,693,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1998,559,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,1999,566,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2000,581,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2001,597,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2002,563,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2003,551,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2004,516,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2005,453,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2006,438,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RO,2007,416,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2000,228,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2001,243,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2002,200,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2003,176,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2004,164,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2005,157,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2006,160,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,RS,2007,182,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1993,102,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1994,98,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1995,83,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1996,97,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1997,91,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1998,93,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,1999,99,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2000,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2001,84,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2002,101,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2003,81,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2004,102,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2005,83,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2006,91,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SE,2007,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,1995,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,1996,38,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,1997,36,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,1998,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,1999,25,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2000,36,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2001,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2002,29,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2003,21,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2004,29,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2005,20,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2006,12,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SI,2007,24,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1994,129,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1995,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1996,132,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1997,140,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1998,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,1999,141,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2000,143,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2001,129,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2002,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2003,146,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2004,122,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2005,106,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2006,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,SK,2007,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1993,4043,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1994,3999,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1995,5684,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1996,5955,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1997,5516,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1998,5451,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,1999,5068,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2000,6663,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2001,5527,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2002,5394,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2003,5062,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2004,4829,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2005,4879,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2006,4663,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,TR,2007,3090,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1993,670,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1994,727,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1995,753,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1996,679,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1997,739,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1998,750,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,1999,766,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2000,850,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2001,891,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2002,1047,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2003,904,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2004,868,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2005,764,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2006,758,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKC-L,2007,775,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1993,116,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1994,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1995,133,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1996,134,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1997,90,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1998,96,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,1999,120,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2000,104,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2001,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2002,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2003,109,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2004,139,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2005,102,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2006,123,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKM,2007,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1994,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1995,24,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1996,39,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1997,42,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1998,75,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,1999,34,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2000,48,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2001,52,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2002,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2003,33,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2004,41,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2005,29,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2006,24,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,UKN,2007,30,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,1999,36211,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2000,39111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2001,34383,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2002,36998,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2003,40008,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2004,41044,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2005,42928,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2006,43316,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,AT,2007,46217,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2000,103770,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2001,103017,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2002,107974,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2003,108573,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2004,109175,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2005,111451,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2006,113952,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BE,2007,115645,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,1999,12887,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2000,11018,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2001,10950,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2002,12176,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2003,12796,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2004,11284,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2005,10623,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2006,8766,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,BG,2007,8696,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1993,6606,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1994,6002,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1995,6042,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1996,6932,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1997,7472,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1998,8015,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,1999,8528,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2000,8152,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2001,8653,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2002,9265,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2003,10151,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2004,11917,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2005,11544,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2006,12784,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CH,2007,13537,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1993,149,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1994,170,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1995,198,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1996,180,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1997,186,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1998,176,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,1999,197,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2000,185,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2001,200,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2002,203,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2003,294,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2004,383,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2005,325,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2006,319,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CY,2007,301,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1993,20263,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1994,20573,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1995,22114,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1996,23212,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1997,23576,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1998,23810,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,1999,23581,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2000,22206,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2001,22017,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2002,23956,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2003,22763,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2004,24025,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2005,22079,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2006,19454,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,CZ,2007,19976,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1993,160680,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1994,156272,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1995,170170,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1996,179455,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1997,186447,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1998,186306,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,1999,186655,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2000,187103,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2001,188413,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2002,197492,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2003,204124,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2004,211172,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2005,212832,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2006,215471,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DE,2007,217923,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1993,15869,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1994,16170,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1995,14919,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1996,14895,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1997,15758,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1998,15482,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,1999,16615,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2000,17825,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2001,18026,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2002,18783,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2003,19213,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2004,19393,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2005,19078,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2006,19625,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,DK,2007,20597,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1993,809,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1994,900,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1995,813,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1996,751,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1997,781,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1998,710,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,1999,638,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2000,676,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2001,643,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2003,2411,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2004,3287,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2005,4755,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2006,5154,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EE,2007,5834,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1993,8317,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1994,9081,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1995,8693,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1996,8149,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1997,8766,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1998,9312,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,1999,9097,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2000,9105,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2001,9501,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2002,7507,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2003,10140,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2004,10145,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2005,10271,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2006,10427,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,EL,2007,10851,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1994,107912,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1995,103039,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1996,114303,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1997,118370,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1998,122005,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,1999,117341,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2000,109665,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2001,121094,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2002,120581,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2003,109798,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2004,108820,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2005,112426,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2006,114205,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ES,2007,113473,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1993,25226,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1994,26017,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1995,28218,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1996,30825,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1997,31202,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1998,31726,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,1999,32089,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2000,34291,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2001,33355,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2002,34186,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2003,35293,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2004,36450,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2005,37105,
